event_id,deficiency_domain,deficiency_subtype,subtype_redacted,application_type,product_name,sponsor,office,regulatory_pathway,crl_date,year,disclosure_status__publicly_rele,application_number,data_limitation
CRL_089,CMC,Facility,0,BLA,INTP5,Accord BioPharma Inc,Not Available,Not Available,4/5/2024,2024,N,761147,1
CRL_089,CMC,Microbiology,0,BLA,INTP5,Accord BioPharma Inc,Not Available,Not Available,4/5/2024,2024,N,761147,1
CRL_090,CMC,Facility,0,BLA,INTP1,Accord BioPharma Inc,Not Available,Not Available,6/26/2025,2025,N,761027,1
CRL_091,CMC,Facility,0,BLA,Rebisufligene Etisparvovec,Ultragenyx Pharmaceutical Inc.,Not Available,Not Available,7/7/2025,2025,N,125845,1
CRL_091,CMC,Facility,0,BLA,Rebisufligene Etisparvovec,Ultragenyx Pharmaceutical Inc.,Not Available,Not Available,7/7/2025,2025,N,125845,1
CRL_091,CMC,Facility,0,BLA,Rebisufligene Etisparvovec,Ultragenyx Pharmaceutical Inc.,Not Available,Not Available,7/7/2025,2025,N,125845,1
CRL_092,Clinical,Efficacy,0,BLA,Deramiocel,"Capricor, Inc",Not Available,Not Available,7/9/2025,2025,N,125842,1
CRL_092,CMC,Facility,0,BLA,Deramiocel,"Capricor, Inc",Not Available,Not Available,7/9/2025,2025,N,125842,1
CRL_092,CMC,Redacted,1,BLA,Deramiocel,"Capricor, Inc",Not Available,Not Available,7/9/2025,2025,N,125842,1
CRL_093,Clinical,Efficacy,0,BLA,Vusolimogene Oderparepvec,Replimune Inc.,Not Available,Not Available,7/21/2025,2025,N,125827,1
CRL_094,CMC,Redacted,1,BLA,Marnetegragene Autotemcel,"Rocket Pharmaceuticals, Inc",Not Available,Not Available,6/14/2024,2024,N,125806,1
CRL_095,CMC,Facility,0,BLA,Tabelecleuce,"Atara Biotherapeutics, Inc",Not Available,Not Available,1/15/2025,2025,N,125745,1
CRL_096,CMC,Facility,0,NDA,Paragard (Intrauterine Copper Contraceptive),CooperSurgical Inc.,"Rare Diseases, Pediatrics, Urologic and Reproductive Medicine",505(b),12/18/2023,2023,Y,18680,0
CRL_097,Clinical,Efficacy,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets","Fabre-Kramer Pharmaceuticals, Inc",Drug Evaluation 1,505(b),11/2/2007,2007,Y,21164,0
CRL_097,Clinical,Efficacy,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets","Fabre-Kramer Pharmaceuticals, Inc",Drug Evaluation 1,505(b),11/2/2007,2007,Y,21164,0
CRL_097,CMC,Specifications,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets","Fabre-Kramer Pharmaceuticals, Inc",Drug Evaluation 1,505(b),11/2/2007,2007,Y,21164,0
CRL_097,CMC,Stability,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets","Fabre-Kramer Pharmaceuticals, Inc",Drug Evaluation 1,505(b),11/2/2007,2007,Y,21164,0
CRL_098,Clinical,Data Integrity,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets",Organon Inc,Drug Evaluation 1,505(b),6/23/2004,2004,Y,21164,0
CRL_098,Clinical,Efficacy,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets",Organon Inc,Drug Evaluation 1,505(b),6/23/2004,2004,Y,21164,0
CRL_098,Clinical,Study Design,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets",Organon Inc,Drug Evaluation 1,505(b),6/23/2004,2004,Y,21164,0
CRL_099,Clinical,Efficacy,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets",Organon Inc,Drug Evaluation 1,505(b),3/15/2002,2002,Y,21164,0
CRL_099,Clinical,Safety,0,NDA,"Gepirone Hydrochloride Extended Release 20mg, 40mg, 60mg, and 80mg Tablets",Organon Inc,Drug Evaluation 1,505(b),3/15/2002,2002,Y,21164,0
CRL_100,Clinical,Efficacy,0,NDA,Istradefylline Tablets,Kyowa Pharmaceutical Inc,Drug Evaluation 1,505(b),2/25/2008,2008,Y,22075,0
CRL_100,Nonclinical,Insufficient Nonclinical Support,0,NDA,Istradefylline Tablets,Kyowa Pharmaceutical Inc,Drug Evaluation 1,505(b),2/25/2008,2008,Y,22075,0
CRL_100,Clinical,Pharmacology,0,NDA,Istradefylline Tablets,Kyowa Pharmaceutical Inc,Drug Evaluation 1,505(b),2/25/2008,2008,Y,22075,0
CRL_101,CMC,Facility,0,NDA,Terlipressin Injection,Mallinckrodt Pharmaceuticals Ireland Ltd,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b),2/18/2022,2022,Y,22231,0
CRL_102,Clinical,Safety,0,NDA,Terlivaz (terlipressin) Injection,Mallinckrodt Hospital Products IP Limited,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b),9/11/2020,2020,Y,22231,0
CRL_103,CMC,Facility,0,NDA,Lucassin (terlipressin) Injection,"Orphan Therapeutics, LLC",Drug Evaluation 1,505(b),11/4/2009,2009,Y,22231,0
CRL_103,Clinical,Safety,0,NDA,Lucassin (terlipressin) Injection,"Orphan Therapeutics, LLC",Drug Evaluation 1,505(b),11/4/2009,2009,Y,22231,0
CRL_103,CMC,Specifications,0,NDA,Lucassin (terlipressin) Injection,"Orphan Therapeutics, LLC",Drug Evaluation 1,505(b),11/4/2009,2009,Y,22231,0
CRL_104,CMC,Facility,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,CMC,Manufacturing Controls,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,Clinical,Pharmacology,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,Clinical,Pharmacology,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,Clinical,Safety,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,CMC,Specifications,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,CMC,Specifications,0,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,CMC,Redacted,1,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_104,CMC,Redacted,1,NDA,Tachnegas Technetium Tc-99m Carbon Aerosol,Cyclomedica Australia Pty Ltd.,Specialty Medicine,505(b)(2),6/25/2021,2021,Y,22335,0
CRL_105,Clinical,Safety,0,NDA,Tolebrutinib Tablets,Genzyme Corporation,Not Available,Not Available,12/23/2025,2025,N,219624,1
CRL_106,Clinical,Efficacy,0,NDA,"Atropine Sulphate Ophthalmic Solution, 0.01%",Sydnexis Inc.,Not Available,Not Available,10/22/2025,2025,N,219694,1
CRL_107,Nonclinical,Redacted,1,NDA,Edaravone Tablets,"Shanghai Auzone Biological Technology Co., Ltd",Not Available,Not Available,10/23/2025,2025,N,219846,1
CRL_107,CMC,Redacted,1,NDA,Edaravone Tablets,"Shanghai Auzone Biological Technology Co., Ltd",Not Available,Not Available,10/23/2025,2025,N,219846,1
CRL_108,CMC,Facility,0,NDA,"Ofirmev (acetaminophen) Injection,10mg/mL",Cadence Pharmaceuticals,Drug Evaluation 3,505(b)(2),2/10/2010,2010,Y,22450,0
CRL_109,Clinical,Efficacy,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b),1/30/2015,2015,Y,22517,0
CRL_109,Clinical,Safety,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b),1/30/2015,2015,Y,22517,0
CRL_110,Clinical,Efficacy,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b)(2),1/30/2013,2013,Y,22517,0
CRL_110,Clinical,Safety,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b)(2),1/30/2013,2013,Y,22517,0
CRL_111,Clinical,Efficacy,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b)(2),4/22/2010,2010,Y,22517,0
CRL_111,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b)(2),4/22/2010,2010,Y,22517,0
CRL_111,Clinical,Pharmacology,0,NDA,"Nocdurna (desmopressin) Orally  Disintegrating Tablets, 25 mcg and 50 mcg",Ferring Pharmaceuticals Inc.,Drug Evaluation 2,505(b)(2),4/22/2010,2010,Y,22517,0
CRL_112,Clinical,Safety,0,NDA,Cladribine Tablets,EMD Serono Inc,Drug Evaluation 1,505(b),2/28/2011,2011,Y,22561,0
CRL_112,Clinical,Safety,0,NDA,Cladribine Tablets,EMD Serono Inc,Drug Evaluation 1,505(b),2/28/2011,2011,Y,22561,0
CRL_112,Clinical,Safety,0,NDA,Cladribine Tablets,EMD Serono Inc,Drug Evaluation 1,505(b),2/28/2011,2011,Y,22561,0
CRL_112,CMC,Specifications,0,NDA,Cladribine Tablets,EMD Serono Inc,Drug Evaluation 1,505(b),2/28/2011,2011,Y,22561,0
CRL_113,Clinical,Pharmacology,0,BLA,"Reptha (evolocumab), 140 mg/mL","Amgen, Inc",Drug Evaluation 2,351(a),8/27/2015,2015,Y,125522,0
CRL_114,Clinical,Study Design,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),9/15/2016,2016,Y,200655,0
CRL_115,Clinical,Data Integrity,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),10/22/2013,2013,Y,200655,0
CRL_115,CMC,Specifications,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),10/22/2013,2013,Y,200655,0
CRL_115,CMC,Specifications,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),10/22/2013,2013,Y,200655,0
CRL_115,CMC,Specifications,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),10/22/2013,2013,Y,200655,0
CRL_115,Clinical,Study Design,0,NDA,Fluorodopa F 18 Injection 0.42mCi/mL to 8.33 mCi/mL,The Feinstein Institute for Medical Research,Drug Evaluation 4,505(b)(2),10/22/2013,2013,Y,200655,0
CRL_116,CMC,Biopharmaceutics,0,NDA,Progesterone Vaginal Ring,Ferring Pharmaceuticals Inc.,Drug Evaluation 3,505(b),11/23/2016,2016,Y,201110,0
CRL_116,Clinical,Efficacy,0,NDA,Progesterone Vaginal Ring,Ferring Pharmaceuticals Inc.,Drug Evaluation 3,505(b),11/23/2016,2016,Y,201110,0
CRL_116,Clinical,Pharmacology,0,NDA,Progesterone Vaginal Ring,Ferring Pharmaceuticals Inc.,Drug Evaluation 3,505(b),11/23/2016,2016,Y,201110,0
CRL_117,Clinical,Efficacy,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Facility,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Facility,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Manufacturing Controls,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Microbiology,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Specifications,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Specifications,0,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_117,CMC,Redacted,1,NDA,Progesterone Vaginal Ring,"Teva Women's Health, Inc",Drug Evaluation 3,505(b),2/28/2011,2011,Y,201110,0
CRL_118,CMC,Biopharmaceutics,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,CMC,Biopharmaceutics,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,CMC,Biopharmaceutics,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,Clinical,Efficacy,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,CMC,Facility,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,Clinical,Human Factors,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,Clinical,Pharmacology,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,Clinical,Safety,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,CMC,Specifications,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_118,CMC,Stability,0,NDA,"Melblez Kit (melphalan for injection, 50 mg per vial, and Delcath hepatic delivery system)","Delcath Systems, Incorporated",Hematology & Oncology Products,505(b)(2),9/12/2013,2013,Y,201848,0
CRL_119,Clinical,Human Factors,0,NDA,"Mannitol Inhalation Powder, 40 mg","Chiesi USA, Inc",Drug Evaluation 2,505(b)(2),6/19/2019,2019,Y,202049,0
CRL_120,Clinical,Efficacy,0,NDA,Bronchital (mannitol) Inhalation Powder,Pharmaxis Ltd.,Drug Evaluation 2,505(b)(2),3/18/2013,2013,Y,202049,0
CRL_120,CMC,Facility,0,NDA,Bronchital (mannitol) Inhalation Powder,Pharmaxis Ltd.,Drug Evaluation 2,505(b)(2),3/18/2013,2013,Y,202049,0
CRL_120,Clinical,Safety,0,NDA,Bronchital (mannitol) Inhalation Powder,Pharmaxis Ltd.,Drug Evaluation 2,505(b)(2),3/18/2013,2013,Y,202049,0
CRL_121,CMC,Facility,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,CMC,Facility,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,Clinical,Human Factors,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,Regulatory,Labeling,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,CMC,Manufacturing Controls,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,CMC,Microbiology,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,CMC,Specifications,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_121,CMC,Stability,0,NDA,TechneGen Generator System for Preparation of Sodium Pertechnetate Tc99m Injection,"NorthStar Medical Radioisotopes, LLC",Drug Evaluation 4,505(b)(2),11/4/2013,2013,Y,202158,0
CRL_122,CMC,Facility,0,NDA,GeNOsyl Delivery System (Nitric Oxide),"Vero Biotech, LLC",Drug Evaluation 1,505(b)(2),1/23/2019,2019,Y,202860,0
CRL_122,Clinical,Human Factors,0,NDA,GeNOsyl Delivery System (Nitric Oxide),"Vero Biotech, LLC",Drug Evaluation 1,505(b)(2),1/23/2019,2019,Y,202860,0
CRL_122,CMC,Manufacturing Controls,0,NDA,GeNOsyl Delivery System (Nitric Oxide),"Vero Biotech, LLC",Drug Evaluation 1,505(b)(2),1/23/2019,2019,Y,202860,0
CRL_123,Patent Certifications,Patent,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_123,CMC,Facility,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_123,CMC,Facility,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_123,CMC,Manufacturing Controls,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_123,CMC,Specifications,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_123,CMC,Stability,0,NDA,GeNOsyl Delivery System (Nitric Oxide),GeNO LLC,Drug Evaluation 1,505(b)(2),6/28/2013,2013,Y,202860,0
CRL_124,CMC,Manufacturing Controls,0,NDA,GeNOsyl MVG 2000 Delivery System (nitric oxide for inhalation),GeNO LLC,Drug Evaluation 1,505(b),5/18/2012,2012,Y,202860,0
CRL_125,Clinical,Efficacy,0,NDA,Levonorgestrel/Ethinyl Estradiol 120/30 mcg/day Transdermal Contraceptive Delivery System,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),12/21/2017,2017,Y,204017,0
CRL_125,CMC,Facility,0,NDA,Levonorgestrel/Ethinyl Estradiol 120/30 mcg/day Transdermal Contraceptive Delivery System,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),12/21/2017,2017,Y,204017,0
CRL_125,CMC,Specifications,0,NDA,Levonorgestrel/Ethinyl Estradiol 120/30 mcg/day Transdermal Contraceptive Delivery System,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),12/21/2017,2017,Y,204017,0
CRL_126,Clinical,Efficacy,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),7/17/2013,2013,Y,204017,0
CRL_127,Clinical,Efficacy,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),2/13/2013,2013,Y,204017,0
CRL_127,CMC,Manufacturing Controls,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),2/13/2013,2013,Y,204017,0
CRL_127,CMC,Specifications,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),2/13/2013,2013,Y,204017,0
CRL_127,CMC,Stability,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),2/13/2013,2013,Y,204017,0
CRL_127,Clinical,Study Design,0,NDA,Twirla (levonorgestrel and ethinyl estradiol) transdermal delivery system,"Agile Therapeutics, Inc",Drug Evaluation 3,505(b)(2),2/13/2013,2013,Y,204017,0
CRL_128,CMC,Facility,0,NDA,"Abacavir and Lamivudine Tablets for Oral Suspension, 60mg/30mg","Mylan Pharmaceuticals Inc., a Viatris Company",Infectious Diseases,505(b)(2),1/13/2023,2023,Y,204311,0
CRL_129,CMC,Facility,0,NDA,"Abacavir and Lamivudine Tablets for Oral Suspension, 60mg/30mg",Mylan Pharmaceuticals Inc,Antimicrobial Products,505(b)(2),8/6/2019,2019,Y,204311,0
CRL_130,CMC,Facility,0,NDA,"Elepsia XR (levetiracetam) extended-release tablets, 1000 mg and 1500 mg",Sun Pharma Advanced Research Company Limited,Drug Evaluation 1,505(b)(2),3/22/2017,2017,Y,204417,0
CRL_131,CMC,Facility,0,NDA,"Elepsia XR (levetiracetam) extended-release tablets, 1000 mg and 1500 mg",Sun Pharma Advanced Research Company Limited,Drug Evaluation 1,505(b)(2),9/23/2015,2015,Y,204417,0
CRL_132,Clinical,Pharmacology,0,NDA,"Levetiracetam Extended-release tablets, 1000 mg and 1500 mg",Sun Pharma Global FZE,Drug Evaluation 1,505(b)(2),3/29/2013,2013,Y,204417,0
CRL_133,Nonclinical,Impurity Qualification,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Infectious Diseases,505(b)(2),1/8/2021,2021,Y,211413,0
CRL_134,Nonclinical,Impurity Qualification,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Infectious Diseases,505(b)(2),12/26/2019,2019,Y,211413,0
CRL_134,CMC,Specifications,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Infectious Diseases,505(b)(2),12/26/2019,2019,Y,211413,0
CRL_135,Nonclinical,Impurity Qualification,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Antimicrobial Products,505(b)(2),10/19/2018,2018,Y,211413,0
CRL_135,Clinical,Safety,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Antimicrobial Products,505(b)(2),10/19/2018,2018,Y,211413,0
CRL_135,CMC,Specifications,0,NDA,"Cefazolin for Injection USP, 2 g/vial",HQ Specialty Pharma Corporation,Antimicrobial Products,505(b)(2),10/19/2018,2018,Y,211413,0
CRL_136,CMC,Specifications,0,NDA,Sitagliptin Tablets,Zydus Worldwide DMCC,"Cardiology, Hematology, Endocrinology, and Nephrology",505(b)(2),3/3/2023,2023,Y,211566,0
CRL_137,CMC,Facility,0,NDA,GSP 301 (olopatadine HCl and mometasone furoate) 665 mcg/25 mcg Nasal Spray,"Glenmark Pharmaceuticals, Inc",Drug Evaluation 2,505(b)(2),6/20/2019,2019,Y,211746,0
CRL_137,CMC,Manufacturing Controls,0,NDA,GSP 301 (olopatadine HCl and mometasone furoate) 665 mcg/25 mcg Nasal Spray,"Glenmark Pharmaceuticals, Inc",Drug Evaluation 2,505(b)(2),6/20/2019,2019,Y,211746,0
CRL_137,CMC,Specifications,0,NDA,GSP 301 (olopatadine HCl and mometasone furoate) 665 mcg/25 mcg Nasal Spray,"Glenmark Pharmaceuticals, Inc",Drug Evaluation 2,505(b)(2),6/20/2019,2019,Y,211746,0
CRL_137,CMC,Stability,0,NDA,GSP 301 (olopatadine HCl and mometasone furoate) 665 mcg/25 mcg Nasal Spray,"Glenmark Pharmaceuticals, Inc",Drug Evaluation 2,505(b)(2),6/20/2019,2019,Y,211746,0
CRL_138,CMC,Facility,0,NDA,XIPERE (triamcinolone acetonide ophthalmic suspension) for suprachoroidal injection,"Clearside Biomedical, Inc",New Drugs,505(b)(2),10/18/2019,2019,Y,211950,0
CRL_138,CMC,Manufacturing Controls,0,NDA,XIPERE (triamcinolone acetonide ophthalmic suspension) for suprachoroidal injection,"Clearside Biomedical, Inc",New Drugs,505(b)(2),10/18/2019,2019,Y,211950,0
CRL_138,Clinical,Study Design,0,NDA,XIPERE (triamcinolone acetonide ophthalmic suspension) for suprachoroidal injection,"Clearside Biomedical, Inc",New Drugs,505(b)(2),10/18/2019,2019,Y,211950,0
CRL_138,Patent Certifications,Patent,0,NDA,XIPERE (triamcinolone acetonide ophthalmic suspension) for suprachoroidal injection,"Clearside Biomedical, Inc",New Drugs,505(b)(2),10/18/2019,2019,Y,211950,0
CRL_139,CMC,Facility,0,NDA,Viloxazine hydrochloride extended-release capsules,"Supernus Pharmaceuticals, Inc.",Neuroscience,505(b),11/6/2020,2020,Y,211964,0
CRL_140,Clinical,Risk-Benefit,0,NDA,Vyondys 53 (golodirsen) injection,"Sarepta Therapeutics, Inc.",Drug Evaluation 1,505(b),8/19/2019,2019,Y,211970,0
CRL_141,Nonclinical,Insufficient Nonclinical Support,0,NDA,"Zynrelef (bupivacaine and meloxicam) Solution 60mg /
1.8mg, 200mg / 6mg, 300mg / 9mg, 400mg / 12mg.","Heron Therapeutics, Inc.",Neuroscience,505(b)(2),6/26/2020,2020,Y,211988,0
CRL_142,CMC,Facility,0,NDA,"Bupivicaine and Meloxicam Extended Release Solution 60mg /
1.8mg, 200mg / 6mg, 300mg / 9mg, 400mg / 12mg","Heron Therapeutics, Inc.",Drug Evaluation 2,505(b)(2),4/30/2019,2019,Y,211988,0
